Ejecucion,Generacion,Mejor Aptitud
11,23,0.8316606078259802
11,24,0.8310914122460741
11,25,0.8265284496192303
11,26,0.8265284496192303
11,27,0.8265284496192303
11,28,0.8265284496192303
11,29,0.8265284496192303
11,30,0.8242625596769302
11,31,0.8206801946293218
11,32,0.8204080971955311
11,33,0.8204080971955311
11,34,0.8174674559520566
11,35,0.8167095101436469
11,36,0.8082823677395102
11,37,0.8082823677395102
11,38,0.8082823677395102
11,39,0.807309185616828
11,40,0.804917677936576
11,41,0.804917677936576
11,42,0.8007535800235771
11,43,0.7951516509306378
11,44,0.7951516509306378
11,45,0.7951516509306378
11,46,0.7918576568575652
11,47,0.7893673288643281
11,48,0.7881866239480696
11,49,0.7866463363196405
11,50,0.7866463363196405
11,51,0.7866463363196405
11,52,0.7845459018802124
11,53,0.7798628513491488
11,54,0.7798628513491488
11,55,0.7792525928285522
11,56,0.7792525928285522
11,57,0.7750345828411012
11,58,0.7750345828411012
11,59,0.7732741731017443
11,60,0.7732741731017443
11,61,0.7730413682846229
11,62,0.7730413682846229
11,63,0.7730413682846229
11,64,0.7668922356704277
11,65,0.7668922356704277
11,66,0.7668922356704277
11,67,0.7631644871359307
11,68,0.7631644871359307
11,69,0.7631644871359307
11,70,0.7631644871359307
11,71,0.7631644871359307
11,72,0.7631644871359307
11,73,0.76233147348398
11,74,0.7604669847125978
11,75,0.7571237833814388
11,76,0.7571237833814388
11,77,0.7431338846196137
11,78,0.7431338846196137
11,79,0.7431338846196137
11,80,0.7431338846196137
11,81,0.7425754107299769
11,82,0.7425754107299769
11,83,0.7425754107299769
11,84,0.7418032276854629
11,85,0.7418032276854629
11,86,0.7408930295965808
11,87,0.7408930295965808
11,88,0.7377919274510847
11,89,0.7342913782089125
11,90,0.7342913782089125
11,91,0.7342913782089125
11,92,0.7342913782089125
11,93,0.7342913782089125
11,94,0.7292819618159081
11,95,0.7283863334098092
11,96,0.7283863334098092
11,97,0.7283863334098092
11,98,0.7205919595218945
11,99,0.7167040637441761
11,100,0.7167040637441761
12,0,0.8706405784776385
12,1,0.8706405784776385
12,2,0.8649974282158174
12,3,0.8649974282158174
12,4,0.8649974282158174
12,5,0.8577781957931816
12,6,0.8577781957931816
12,7,0.8547109635251
12,8,0.8547109635251
12,9,0.8547109635251
12,10,0.8547109635251
12,11,0.8547109635251
12,12,0.8547109635251
12,13,0.8547109635251
12,14,0.8537666059592994
12,15,0.8521593476759967
12,16,0.8423073271476772
12,17,0.8423073271476772
12,18,0.8423073271476772
12,19,0.8423073271476772
12,20,0.8408559484529353
12,21,0.8408559484529353
12,22,0.8408559484529353
12,23,0.8408559484529353
12,24,0.8408559484529353
12,25,0.8362589669705224
12,26,0.8296230864035746
12,27,0.8296230864035746
12,28,0.8267860380285148
12,29,0.8257492219703066
12,30,0.8254452568510041
12,31,0.8250050020089258
12,32,0.8206969131368795
12,33,0.8206969131368795
12,34,0.8206969131368795
12,35,0.8148216607874931
12,36,0.8148216607874931
12,37,0.8103250066244706
12,38,0.8103250066244706
12,39,0.8103227434703267
12,40,0.8103227434703267
12,41,0.8028465442937336
12,42,0.8028465442937336
12,43,0.8018609324792659
12,44,0.799612044303789
12,45,0.7973420726828097
12,46,0.792948163757045
12,47,0.7867428926844565
12,48,0.7849134749159118
12,49,0.7849134749159118
12,50,0.7849134749159118
12,51,0.7849134749159118
12,52,0.7796135162066014
12,53,0.7796135162066014
12,54,0.7748267530713804
12,55,0.7748267530713804
12,56,0.7748267530713804
12,57,0.7711242169477597
12,58,0.7689663706383286
12,59,0.7585063458315465
12,60,0.7585063458315465
12,61,0.7524056431636346
12,62,0.7521097231263904
12,63,0.7521097231263904
12,64,0.7513748752355077
12,65,0.7473592331126523
12,66,0.7473592331126523
12,67,0.7473592331126523
12,68,0.7472799629774681
12,69,0.7472799629774681
12,70,0.746333407228291
12,71,0.746333407228291
12,72,0.7427650552610541
12,73,0.7427650552610541
12,74,0.7427650552610541
12,75,0.74079672822206
12,76,0.7389378184975622
12,77,0.7389378184975622
12,78,0.7389378184975622
12,79,0.7384923113368774
12,80,0.7348878205317918
12,81,0.7348878205317918
12,82,0.7272694054285295
12,83,0.7272694054285295
12,84,0.7272694054285295
12,85,0.7272694054285295
12,86,0.7272694054285295
12,87,0.7241866195208677
12,88,0.7241866195208677
12,89,0.7241866195208677
12,90,0.7241866195208677
12,91,0.7204514000717664
12,92,0.7204514000717664
12,93,0.7204514000717664
12,94,0.7204514000717664
12,95,0.7138495731118532
12,96,0.7138495731118532
12,97,0.7138495731118532
12,98,0.7138495731118532
12,99,0.7127132117632591
12,100,0.7127132117632591
13,0,0.8679535997917786
13,1,0.8679535997917786
13,2,0.8665597115226158
13,3,0.8665597115226158
13,4,0.8635857438079351
13,5,0.8598199449082662
13,6,0.8598199449082662
13,7,0.8598199449082662
13,8,0.8598199449082662
13,9,0.8598199449082662
13,10,0.8598199449082662
13,11,0.8598199449082662
13,12,0.858866941550438
13,13,0.858866941550438
13,14,0.8496160654264566
13,15,0.8496160654264566
13,16,0.8496160654264566
13,17,0.8496160654264566
13,18,0.8496160654264566
13,19,0.8479659825924655
13,20,0.8465948186010528
13,21,0.8463952069854374
13,22,0.8463952069854374
13,23,0.8457070614050406
13,24,0.8432315477255349
13,25,0.8430486337160884
13,26,0.8430486337160884
13,27,0.8430486337160884
13,28,0.8369404844904371
13,29,0.8369404844904371
13,30,0.8369404844904371
13,31,0.8328868982675887
13,32,0.8308377430426519
13,33,0.8294161059890458
13,34,0.8294161059890458
13,35,0.8294161059890458
13,36,0.8285157857322462
13,37,0.8207493937731579
13,38,0.8207493937731579
13,39,0.8207493937731579
13,40,0.8207493937731579
13,41,0.8194986149789109
13,42,0.8194986149789109
13,43,0.819215583812163
13,44,0.8191891708891403
13,45,0.8191891708891403
13,46,0.8161662366214223
13,47,0.8161662366214223
13,48,0.8142582245407535
13,49,0.8124864962052583
13,50,0.8124864962052583
13,51,0.8089919757241284
13,52,0.8089919757241284
13,53,0.7990854239504215
13,54,0.7990854239504215
13,55,0.7990854239504215
13,56,0.7990854239504215
13,57,0.7990854239504215
13,58,0.7990854239504215
13,59,0.7990854239504215
13,60,0.7940164900547907
13,61,0.7940164900547907
13,62,0.7940164900547907
13,63,0.7899417987117656
13,64,0.7792592293196484
13,65,0.7792592293196484
13,66,0.7792592293196484
13,67,0.7792592293196484
13,68,0.7749414723172182
13,69,0.7749414723172182
13,70,0.7749414723172182
13,71,0.7731909208124621
13,72,0.7731909208124621
13,73,0.7731909208124621
13,74,0.7715274699755805
13,75,0.7715274699755805
13,76,0.7627438594873998
13,77,0.7627438594873998
13,78,0.7627438594873998
13,79,0.7595894758255478
13,80,0.7595894758255478
13,81,0.7595134924778966
13,82,0.7595134924778966
13,83,0.7559295859362584
13,84,0.7512468500955855
13,85,0.7512468500955855
13,86,0.7512468500955855
13,87,0.7491288049154611
13,88,0.7477085762133983
13,89,0.7434097572888494
13,90,0.7434097572888494
13,91,0.7408994794291229
13,92,0.7408994794291229
13,93,0.7400133125988518
13,94,0.7400133125988518
13,95,0.7363724630923574
13,96,0.7362011093984965
13,97,0.7359336714341371
13,98,0.7359336714341371
13,99,0.7356950298975423
13,100,0.7298434125078898
14,0,0.8706965513795835
14,1,0.8681124658289245
14,2,0.8681124658289245
14,3,0.8638943692517858
14,4,0.8638943692517858
14,5,0.8638943692517858
14,6,0.8614767951323009
14,7,0.8610404210580155
14,8,0.8599388445541415
14,9,0.8564172830401565
14,10,0.8449830197617422
14,11,0.8449830197617422
14,12,0.8449830197617422
14,13,0.8449830197617422
14,14,0.8449830197617422
14,15,0.8449830197617422
14,16,0.8449830197617422
14,17,0.8449830197617422
14,18,0.8419168535064506
14,19,0.8367476246933
14,20,0.8367476246933
14,21,0.8367476246933
14,22,0.8367476246933
14,23,0.833585918856088
14,24,0.830340727775595
14,25,0.830340727775595
14,26,0.830340727775595
14,27,0.830340727775595
14,28,0.8263825314463273
14,29,0.8257276416244345
14,30,0.8225911831567146
14,31,0.8225911831567146
14,32,0.8225911831567146
14,33,0.8225911831567146
14,34,0.8219076198447408
14,35,0.8216886047233768
14,36,0.8211456653137762
14,37,0.8211456653137762
14,38,0.8211456653137762
14,39,0.819034061250091
14,40,0.817723831973642
14,41,0.8161820151528635
14,42,0.8161820151528635
14,43,0.8161820151528635
14,44,0.8161820151528635
14,45,0.8161820151528635
14,46,0.8119414063331313
14,47,0.8119414063331313
14,48,0.8119414063331313
14,49,0.8119414063331313
14,50,0.8114175581527026
14,51,0.8114175581527026
14,52,0.8095435486549726
14,53,0.8080964563595043
14,54,0.8080964563595043
14,55,0.8080964563595043
14,56,0.8046222945250967
14,57,0.8046222945250967
14,58,0.8046222945250967
14,59,0.8028139152416844
14,60,0.8028139152416844
14,61,0.8028139152416844
14,62,0.7992499462457607
14,63,0.7963454955506128
14,64,0.7963454955506128
14,65,0.7963454955506128
14,66,0.7963454955506128
14,67,0.7963454955506128
14,68,0.7952645412311365
14,69,0.7952645412311365
14,70,0.7941496958715731
14,71,0.7924433948967763
14,72,0.7921230240799835
14,73,0.7890261512635797
14,74,0.7890261512635797
14,75,0.7879421463862472
14,76,0.781855050364242
14,77,0.781855050364242
14,78,0.781855050364242
14,79,0.781855050364242
14,80,0.7817655916727307
14,81,0.7815674081474622
14,82,0.7770887907224086
14,83,0.7770887907224086
14,84,0.7770887907224086
14,85,0.7643922341949926
14,86,0.7643922341949926
14,87,0.7643922341949926
14,88,0.7643922341949926
14,89,0.7555554744214802
14,90,0.753709813344121
14,91,0.7527273933684687
14,92,0.7503939482640889
14,93,0.7396703649399438
14,94,0.7396703649399438
14,95,0.7396703649399438
14,96,0.7396703649399438
14,97,0.7396703649399438
14,98,0.7396703649399438
14,99,0.738904499895151
14,100,0.738904499895151
15,0,0.869034827770905
15,1,0.869034827770905
15,2,0.8614885239002232
15,3,0.8603734474099883
15,4,0.8603734474099883
15,5,0.8603734474099883
15,6,0.8603734474099883
15,7,0.8603734474099883
15,8,0.8573091508227005
15,9,0.8573091508227005
15,10,0.8566495668930829
15,11,0.8516002929331528
15,12,0.8512829909130271
15,13,0.8402428799729842
15,14,0.8402428799729842
15,15,0.8402428799729842
15,16,0.8402428799729842
15,17,0.8399583998888104
15,18,0.8346294445473135
15,19,0.8346294445473135
15,20,0.8346294445473135
15,21,0.8297780085879918
15,22,0.8297780085879918
15,23,0.8280630098683689
15,24,0.8280630098683689
15,25,0.8278215119347483
15,26,0.8248630743776845
15,27,0.823523982467935
15,28,0.814270112234461
15,29,0.814270112234461
15,30,0.814270112234461
15,31,0.814270112234461
15,32,0.814270112234461
15,33,0.814270112234461
15,34,0.8126955267841603
15,35,0.8106137738265626
15,36,0.808713330659677
15,37,0.8061029297899492
15,38,0.8061029297899492
15,39,0.8046900691968585
15,40,0.8015896490820243
15,41,0.8015896490820243
15,42,0.7974676156105521
15,43,0.7972262164257294
15,44,0.7972262164257294
15,45,0.7944241387029662
15,46,0.7944241387029662
15,47,0.7930055439082566
15,48,0.7930055439082566
15,49,0.7920654909464135
15,50,0.7920654909464135
15,51,0.7904132224830557
15,52,0.7904132224830557
15,53,0.7895140302601417
15,54,0.7895140302601417
15,55,0.7840527330259985
15,56,0.7825918142325573
15,57,0.7735524919039907
15,58,0.7715520148746634
15,59,0.7715520148746634
15,60,0.7658060175074609
15,61,0.7658060175074609
15,62,0.7644007754233494
15,63,0.76292542154662
15,64,0.76292542154662
15,65,0.760858977581994
15,66,0.7546525274791945
15,67,0.7546525274791945
15,68,0.7474459343694446
15,69,0.7468377503507974
15,70,0.746031627711563
15,71,0.746031627711563
15,72,0.7444473342544595
15,73,0.7365503546967477
15,74,0.734149543598357
15,75,0.734149543598357
15,76,0.734149543598357
15,77,0.734149543598357
15,78,0.734149543598357
15,79,0.7326967639649805
15,80,0.7319031077759488
15,81,0.7306278920222922
15,82,0.7298374447118803
15,83,0.7281858519249682
15,84,0.7272521972296008
15,85,0.7267872490649049
15,86,0.7261983624207028
15,87,0.7193928858611592
15,88,0.7193928858611592
15,89,0.7193928858611592
15,90,0.7189641975060189
15,91,0.7189439056894597
15,92,0.7156948303964381
15,93,0.7156948303964381
15,94,0.7063887134980202
15,95,0.7063887134980202
15,96,0.7063887134980202
15,97,0.7018163049969026
15,98,0.7018163049969026
15,99,0.7018163049969026
15,100,0.6987498972315003
16,0,0.8735938373370306
16,1,0.8735938373370306
16,2,0.8735938373370306
16,3,0.8735938373370306
16,4,0.8723516737540644
16,5,0.8723516737540644
16,6,0.8708317300725901
16,7,0.8665001887740024
16,8,0.8620065138042479
16,9,0.8620065138042479
16,10,0.8620065138042479
16,11,0.8620065138042479
16,12,0.8620065138042479
16,13,0.8620065138042479
16,14,0.8580486251296987
16,15,0.8580486251296987
16,16,0.8572306113163357
16,17,0.8572306113163357
16,18,0.8532885841071474
16,19,0.8532885841071474
16,20,0.849001671609912
16,21,0.849001671609912
16,22,0.849001671609912
16,23,0.849001671609912
16,24,0.8459789266801856
16,25,0.8432083547190269
16,26,0.8432083547190269
16,27,0.8432083547190269
16,28,0.8432083547190269
16,29,0.8355980528325044
16,30,0.8355980528325044
16,31,0.8355980528325044
16,32,0.8355980528325044
16,33,0.8309297112732377
16,34,0.8309297112732377
16,35,0.8290494949701371
16,36,0.8290494949701371
16,37,0.8290494949701371
16,38,0.8254250083527529
16,39,0.8254250083527529
16,40,0.8254250083527529
16,41,0.8249122434243533
16,42,0.8249122434243533
16,43,0.8160589824978474
16,44,0.8160589824978474
16,45,0.8160589824978474
16,46,0.8160589824978474
16,47,0.8155518888891904
16,48,0.8090741164441201
16,49,0.8090741164441201
16,50,0.8090741164441201
16,51,0.8090741164441201
16,52,0.8090741164441201
16,53,0.8090741164441201
16,54,0.8088471667502257
16,55,0.8065195213890489
16,56,0.802966811135624
16,57,0.802966811135624
16,58,0.802966811135624
16,59,0.799840349708472
16,60,0.7937212105073581
16,61,0.7892109628533232
16,62,0.7877314135742369
16,63,0.7797862534893026
16,64,0.7797862534893026
16,65,0.7766221911902659
16,66,0.7766221911902659
16,67,0.7766221911902659
16,68,0.7751212783591387
16,69,0.7751212783591387
16,70,0.7726033333741841
16,71,0.7692042552068987
16,72,0.7692042552068987
16,73,0.7692042552068987
16,74,0.7692042552068987
16,75,0.7659045945882962
16,76,0.7659045945882962
16,77,0.7659045945882962
16,78,0.7596435325592124
16,79,0.7596435325592124
16,80,0.7596435325592124
16,81,0.7596435325592124
16,82,0.758371002321882
16,83,0.7549604283997992
16,84,0.7542172380868115
16,85,0.7542172380868115
16,86,0.7513018340528425
16,87,0.7513018340528425
16,88,0.7497875924675677
16,89,0.7497875924675677
16,90,0.749384063361117
16,91,0.7487238955116838
16,92,0.7458808505132722
16,93,0.7432119731327514
16,94,0.7427438708296836
16,95,0.7324712617958606
16,96,0.7324712617958606
16,97,0.7309486270081365
16,98,0.7309486270081365
16,99,0.7258732980817055
16,100,0.7258732980817055
17,0,0.8712755218135192
17,1,0.8693915126365585
17,2,0.8693915126365585
17,3,0.8687733424967701
17,4,0.8687733424967701
17,5,0.8673533643742505
17,6,0.8560666123742835
17,7,0.8560666123742835
17,8,0.8560666123742835
17,9,0.8560666123742835
17,10,0.8560666123742835
17,11,0.8493916171838559
17,12,0.8493916171838559
17,13,0.8493916171838559
17,14,0.8493916171838559
17,15,0.8493916171838559
17,16,0.8428919438266527
17,17,0.8428919438266527
17,18,0.8428919438266527
17,19,0.8428919438266527
17,20,0.8378176537299435
17,21,0.8311405750128602
17,22,0.8311405750128602
17,23,0.8311405750128602
17,24,0.8311405750128602
17,25,0.8286342495884796
17,26,0.8286342495884796
17,27,0.8286342495884796
17,28,0.826675625174269
17,29,0.8244322525648873
17,30,0.8213318193044198
17,31,0.8213318193044198
17,32,0.8213318193044198
17,33,0.8165192572680747
17,34,0.8165192572680747
17,35,0.8134420760856719
17,36,0.8134420760856719
17,37,0.8134420760856719
17,38,0.8134420760856719
17,39,0.8134420760856719
17,40,0.8134420760856719
17,41,0.8105323242877134
17,42,0.8105323242877134
17,43,0.8024552333407762
17,44,0.8024552333407762
17,45,0.8024552333407762
17,46,0.8024552333407762
17,47,0.8019464910015406
17,48,0.8011170587198131
17,49,0.800982358390814
17,50,0.7999901564462858
17,51,0.7944754285475306
17,52,0.7944754285475306
17,53,0.7944754285475306
17,54,0.7944754285475306
17,55,0.7916079395227643
17,56,0.7882737917115116
17,57,0.7882737917115116
17,58,0.7882737917115116
17,59,0.7882737917115116
17,60,0.7809998376513347
17,61,0.7809998376513347
17,62,0.7809998376513347
17,63,0.7777848237978742
17,64,0.7777848237978742
17,65,0.7777848237978742
17,66,0.7772798749669897
17,67,0.7770447344475008
17,68,0.7711662781749269
17,69,0.7681437553158654
17,70,0.7681437553158654
17,71,0.7653503896018822
17,72,0.7653503896018822
17,73,0.7569762632466934
17,74,0.7569762632466934
17,75,0.7569762632466934
17,76,0.7569762632466934
17,77,0.7562030565745751
17,78,0.7557055337536523
17,79,0.7557055337536523
17,80,0.7557055337536523
17,81,0.7555619149799992
17,82,0.7502837003908058
17,83,0.7502837003908058
17,84,0.7444425156764043
17,85,0.7420528376541431
17,86,0.7420528376541431
17,87,0.7420528376541431
17,88,0.7392089521975564
17,89,0.7392089521975564
17,90,0.7383187821979559
17,91,0.7356637391650451
17,92,0.7356637391650451
17,93,0.7310837319394624
17,94,0.7310837319394624
17,95,0.7288195353268172
17,96,0.7267386368125329
17,97,0.7267386368125329
17,98,0.7251523870267178
17,99,0.7251523870267178
17,100,0.7236070273541356
18,0,0.8735255039142689
18,1,0.864572065002078
18,2,0.8613043285206503
18,3,0.8613043285206503
18,4,0.8582206587970479
18,5,0.8575900480389022
18,6,0.8575900480389022
18,7,0.8544283818152408
18,8,0.8544283818152408
18,9,0.8543932296846778
18,10,0.8494282229844079
18,11,0.8460220294004536
18,12,0.8383890969072135
18,13,0.8383890969072135
18,14,0.8383890969072135
18,15,0.8346304177076744
18,16,0.834299189353527
18,17,0.827996038077357
18,18,0.8263739005407593
18,19,0.8263739005407593
18,20,0.8256609443809684
18,21,0.817287507813999
18,22,0.817287507813999
18,23,0.8157748176232144
18,24,0.8157748176232144
18,25,0.8130569554582783
18,26,0.8109181867949452
18,27,0.8067296663327104
18,28,0.8067296663327104
18,29,0.8067296663327104
18,30,0.8061679655820125
18,31,0.8048715389532123
18,32,0.8032025146888266
18,33,0.8032025146888266
18,34,0.8006937666772276
18,35,0.8000096031821216
18,36,0.7946529298025917
18,37,0.7943158177866492
18,38,0.7920469620521727
18,39,0.7829770589097925
18,40,0.7779533906608394
18,41,0.7747607549411445
18,42,0.7747607549411445
18,43,0.7704485991256222
18,44,0.7693067849689945
18,45,0.7693033601954066
18,46,0.7693033601954066
18,47,0.7647568160427123
18,48,0.7647568160427123
18,49,0.7644568726441644
18,50,0.7643599979165308
18,51,0.7643599979165308
18,52,0.7545197259782124
18,53,0.7545197259782124
18,54,0.7514238827278191
18,55,0.7514238827278191
18,56,0.7514238827278191
18,57,0.7467682303714228
18,58,0.7467682303714228
18,59,0.7467682303714228
18,60,0.7452039440054826
18,61,0.7452039440054826
18,62,0.7376251440966561
18,63,0.7376251440966561
18,64,0.7332364961878491
18,65,0.7310513779844163
18,66,0.7266286002080469
18,67,0.7266286002080469
18,68,0.7247111045410561
18,69,0.7206251815884023
18,70,0.7206251815884023
18,71,0.7206251815884023
18,72,0.7206251815884023
18,73,0.7194738894833997
18,74,0.7150609570386177
18,75,0.7150609570386177
18,76,0.7145776595468492
18,77,0.7145776595468492
18,78,0.7145776595468492
18,79,0.7141743019513491
18,80,0.7141743019513491
18,81,0.7132474690747219
18,82,0.7125005697654714
18,83,0.7125005697654714
18,84,0.711978287091103
18,85,0.7113731481415696
18,86,0.7100148469986249
18,87,0.7087271462497841
18,88,0.7017694668166075
18,89,0.6992173823449709
18,90,0.6992173823449709
18,91,0.6992173823449709
18,92,0.6918129887723623
18,93,0.681850964536986
18,94,0.681850964536986
18,95,0.681850964536986
18,96,0.6796810981424121
18,97,0.6796810981424121
18,98,0.6776907454181982
18,99,0.6769621562872783
18,100,0.6750940987722709
19,0,0.8696149630472749
19,1,0.8653656939566711
19,2,0.8653656939566711
19,3,0.8653656939566711
19,4,0.8653656939566711
19,5,0.864839150013709
19,6,0.864839150013709
19,7,0.8631537204592427
19,8,0.8631537204592427
19,9,0.8603766882455542
19,10,0.8603766882455542
19,11,0.8602594281753307
19,12,0.8579603244068748
19,13,0.8579603244068748
19,14,0.8579603244068748
19,15,0.855607237110376
19,16,0.855607237110376
19,17,0.8509676825870459
19,18,0.8509676825870459
19,19,0.8509676825870459
19,20,0.843677771988292
19,21,0.843677771988292
19,22,0.843677771988292
19,23,0.843677771988292
19,24,0.843677771988292
19,25,0.8375562678208281
19,26,0.8375562678208281
19,27,0.8375562678208281
19,28,0.829322635711066
19,29,0.829322635711066
19,30,0.829322635711066
19,31,0.829322635711066
19,32,0.8224757207545429
19,33,0.8219182489947059
19,34,0.8219182489947059
19,35,0.8219182489947059
19,36,0.8219182489947059
19,37,0.8216379541490451
19,38,0.8161894957590168
19,39,0.8124410197662629
19,40,0.8124410197662629
19,41,0.8089039906559442
19,42,0.8089039906559442
19,43,0.8089039906559442
19,44,0.8089039906559442
19,45,0.8089039906559442
19,46,0.8089039906559442
19,47,0.8061758793882363
19,48,0.8059759116893759
19,49,0.8001797856127287
19,50,0.8001797856127287
19,51,0.7957108475282771
19,52,0.7951305388504819
19,53,0.7951305388504819
19,54,0.7886760108936689
19,55,0.782596210806978
19,56,0.782596210806978
19,57,0.782596210806978
19,58,0.782596210806978
19,59,0.7804979959048337
19,60,0.7804979959048337
19,61,0.7803927534363957
19,62,0.774971335632976
19,63,0.7731030930243874
19,64,0.7686292816551018
19,65,0.7671221257729663
19,66,0.7619578330400141
19,67,0.7619578330400141
19,68,0.7619578330400141
19,69,0.7597781729909074
19,70,0.7573127188377776
19,71,0.7573127188377776
19,72,0.7567435571388053
19,73,0.754212143705533
19,74,0.7498978589095128
19,75,0.7498978589095128
19,76,0.7498978589095128
19,77,0.7498978589095128
19,78,0.7498978589095128
19,79,0.7409068482753738
19,80,0.7409068482753738
19,81,0.7409068482753738
19,82,0.7408748147205951
19,83,0.7408748147205951
19,84,0.7382211977240366
19,85,0.7382211977240366
19,86,0.7382211977240366
19,87,0.7382211977240366
19,88,0.7382211977240366
19,89,0.7343247815608719
19,90,0.7343247815608719
19,91,0.7343247815608719
19,92,0.7334972636361864
19,93,0.7307561824999327
19,94,0.7296179179409253
19,95,0.7296179179409253
19,96,0.7221506835439905
19,97,0.7221506835439905
19,98,0.7221506835439905
19,99,0.7154053663616132
19,100,0.7154053663616132
20,0,0.8760423318884446
20,1,0.8711296841613382
20,2,0.8711296841613382
20,3,0.8683562690431472
20,4,0.86409710696381
20,5,0.86409710696381
20,6,0.86409710696381
20,7,0.8589503043706948
20,8,0.8589503043706948
20,9,0.8587340682517772
20,10,0.848881554005521
20,11,0.848881554005521
20,12,0.8485201799961356
20,13,0.844877724379866
20,14,0.844877724379866
20,15,0.8432434707140642
20,16,0.8404615479504696
20,17,0.8404615479504696
20,18,0.8341260986542662
20,19,0.8341260986542662
20,20,0.8341260986542662
20,21,0.8341260986542662
20,22,0.8341260986542662
20,23,0.8280751310220842
20,24,0.8280751310220842
20,25,0.8210603198121199
20,26,0.8210603198121199
20,27,0.8206418321567601
20,28,0.8184195104200052
20,29,0.8144111216529544
20,30,0.8094632675756162
20,31,0.8007901158872139
20,32,0.8007901158872139
20,33,0.8007901158872139
20,34,0.8007901158872139
20,35,0.8007901158872139
20,36,0.7966981518460038
20,37,0.7960423118095006
20,38,0.7960423118095006
20,39,0.7960423118095006
20,40,0.795980693995287
20,41,0.7894623686252453
20,42,0.7860537044122894
20,43,0.7833600175504006
20,44,0.781774759542681
20,45,0.7778311566244488
20,46,0.7778311566244488
20,47,0.7778311566244488
20,48,0.7770019708542663
20,49,0.7770019708542663
20,50,0.7710423559131491
20,51,0.7710423559131491
20,52,0.7710423559131491
20,53,0.7708727586084027
20,54,0.769105616145408
20,55,0.7613893035076046
20,56,0.7613893035076046
20,57,0.7589036616251973
20,58,0.7589036616251973
20,59,0.757871118716332
20,60,0.754275274096127
20,61,0.7527335171443625
20,62,0.74927123859979
20,63,0.74927123859979
20,64,0.74927123859979
20,65,0.74927123859979
20,66,0.7470956431857968
20,67,0.7463359997242914
20,68,0.7425383612682772
20,69,0.7425383612682772
20,70,0.7425383612682772
20,71,0.7425383612682772
20,72,0.7406503312175564
20,73,0.7401586632825258
20,74,0.7401586632825258
20,75,0.7392595476773137
20,76,0.7368300545434289
20,77,0.7368300545434289
20,78,0.7276845825773152
20,79,0.7276845825773152
20,80,0.7276845825773152
20,81,0.7259771854625054
20,82,0.7259771854625054
20,83,0.7254951611036055
20,84,0.7249084754671188
20,85,0.7249084754671188
20,86,0.7249084754671188
20,87,0.7207073715300728
20,88,0.7207073715300728
20,89,0.7122392917025234
20,90,0.7122392917025234
20,91,0.7122392917025234
20,92,0.7067318165690702
20,93,0.7060629609037253
20,94,0.7033382932699964
20,95,0.7033382932699964
20,96,0.7033382932699964
20,97,0.7004844604911186
20,98,0.6941255985729993
20,99,0.6930507887871898
20,100,0.6866879436506536
21,0,0.8733559284310426
21,1,0.8733559284310426
21,2,0.8694638980026701
21,3,0.8642299151827976
21,4,0.8642299151827976
21,5,0.8642299151827976
21,6,0.8591305405235649
21,7,0.8591305405235649
21,8,0.8591305405235649
21,9,0.8591305405235649
21,10,0.8571784493244383
